"키","분류","명칭","주소","행정 시","행정 구","행정 동","전화번호","홈페이지주소","HTML사용여부","X 좌표","Y 좌표"
"BE_IW10-0201","문화재유산|문화재구분|수목|보호수|문화원","유즈패밀리","서울특별시 종로구 권농동 156번지","서울특별시","종로구","종로1.2.3.4가동","02-3673-0323","http://www.yoosfamily.com","Y ","126.9912619000","37.5765847000"
"BE_IW10-0205","장소/위치|시설|민간시설|공연장","갤러리정미소","서울시 종로구 동숭동 199-17객석B/D 2F","서울특별시","종로구","이화동","02-743-5378","http://www.galleryjungmiso.com","Y ","127.0047288000","37.5782411000"
"BE_IW10-0206","장소/위치|시설|민간시설|공연장","공간루","서울시 종로구 명륜4가 188-14 인설빌딩 1층","서울특별시","종로구","혜화동","02-765-1883","http://cafe.naver.com/spacelou","Y ","126.9990421000","37.5824099000"
"BE_IW10-0207","장소/위치|시설|민간시설|공연장","김동수플레이하우스","종로구 연건동 178-1 동마루빌딩 4층","서울특별시","종로구","이화동","02-3675-4675","","Y ","127.0025796000","37.5765253000"
"BE_IW10-0130","문화재유산|문화재구분|조형물|표석|갤러리/미술관","김영섭사진화랑","서울특별시 종로구 관훈동 169-2","서울특별시","종로구","종로1.2.3.4가동","02-733-6331~2","http://www.gallerykim.com","Y ","126.9841901000","37.5743045000"
"BE_IW10-0131","문화재유산|문화재구분|조형물|표석|갤러리/미술관","조형갤러리","서울시 종로구 인사동 194-27 태화빌딩 B1","서울특별시","종로구","종로1.2.3.4가동","02-736-4804~5","","Y ","126.9848536000","37.5720231000"
"BE_IW10-0132","문화재유산|문화재구분|조형물|표석|갤러리/미술관","덕원갤러리","서울특별시 종로구 인사동 15","서울특별시","종로구","종로1.2.3.4가동","02-723-7771","","Y ","126.9865138000","37.5729565000"
"BE_IW10-0017","장소/위치|주요장소","삼청공원 말바위","서울특별시 종로구 삼청동 산2-1","서울특별시","종로구","삼청동","","","Y ","126.9808095000","37.5885407000"
"BE_IW10-0067","장소/위치|시설|민간시설|문화센터","종로 노인 종합 복지관","서울특별시 종로구 이화동 25-1","서울특별시","종로구","이화동","02-742-9500~2","http://www.jongnonoin.or.kr/","Y ","127.0060252000","37.5767323000"
"BE_IW10-0068","장소/위치|시설|민간시설|문화센터","종로문화체육센터","서울특별시 종로구 사직동 284-1","서울특별시","종로구","사직동","02-732-9392~3","http://www.ijongno.co.kr","Y ","126.9647006000","37.5743945000"
"BE_IW10-0069","장소/위치|시설|민간시설|문화센터","종로 여성 인력 개발센터","서울특별시 종로구 명륜동4가 113-1 스타시티빌딩 3층","서울특별시","종로구","부암동","02-765-132671334","http://www.sbwomen.or.kr","Y ","127.0005725000","37.5821171000"
"BE_IW10-0101","장소/위치|시설|민간시설|문화관/박물관/기념관","부엉이 미술&공예 박물관","서울시 종로구 삼청동 27-21","서울특별시","종로구","삼청동","02-3210-2902","http://www.owlmuseum.co.kr","Y ","126.9829470000","37.5870892000"
"BE_IW10-0102","장소/위치|시설|민간시설|문화관/박물관/기념관","보나장신구박물관","서울특별시 종로구 관훈동 192-10","서울특별시","종로구","종로1.2.3.4가동","02-732-6621","http://www.bonamuseum.com","Y ","126.9845330000","37.5735668000"
"BE_IW10-0103","장소/위치|시설|민간시설|문화관/박물관/기념관","삼성출판박물관","서울시 종로구 구기동 126-4","서울특별시","종로구","평창동","02-394-6544","http://www.ssmop.org","Y ","126.9570008000","37.6087606000"
"BE_IW10-0133","문화재유산|문화재구분|조형물|표석|갤러리/미술관","갤러리 룩스","서울특별시 종로구 관훈동 185 인덕빌딩 3층","서울특별시","종로구","종로1.2.3.4가동","","http://www.gallerylux.net","Y ","126.9844248000","37.5741999000"
"BE_IW10-0134","문화재유산|문화재구분|조형물|표석|갤러리/미술관","갤러리 썬앤문","서울특별시 종로구 관훈동 30-9 청아빌딩 2층","서울특별시","종로구","종로1.2.3.4가동","","http://amkorea.com/cgi-bin/amkorea/board/ttboard.cgi?act=read&db=seoul_sunmoon&page=1&idx=1","Y ","126.9857228000","37.5743664000"
"BE_IW10-0018","장소/위치|주요장소","[세종로]광화문광장","서울특별시 종로구 세종로 1-68 ","서울특별시","종로구","사직동","02-120","http://square.sisul.or.kr/index.jsp","Y ","126.9773352000","37.5703945000"
"BE_IW10-0022","장소/위치|촬영장소","창덕궁 [영화 '취화선'(2002)]","서울특별시 종로구 와룡동 2-71 ","서울특별시","종로구","종로1.2.3.4가동","","http://www.chihwaseon.com","Y ","126.9913206000","37.5827758000"
"BE_IW10-0070","장소/위치|시설|민간시설|문화센터","아트선재미술관","서울특별시 종로구 소격동 144-2","서울특별시","종로구","삼청동","02-733-8945","http://www.artsonje.org","Y ","126.9818500000","37.5794229000"
"BE_IW10-0071","장소/위치|시설|민간시설|문화센터","북촌문화센터","서울특별시 종로구 계동 105번지","서울특별시","종로구","가회동","02-3707-83888270","http://bukchon.seoul.go.kr","Y ","126.9864295000","37.5790692000"
"BE_IW10-0072","장소/위치|시설|민간시설|문화센터","동인 문화원","서울특별시 종로구 익선동 30-6번지 운현신화타워 402호","서울특별시","종로구","종로1.2.3.4가동","02-762-4034","http://www.donginuni.com","Y ","126.9891376000","37.5751138000"
"BE_IW10-0104","장소/위치|시설|민간시설|문화관/박물관/기념관","목인박물관&갤러리","서울 종로구 견지동 82","서울특별시","종로구","종로1.2.3.4가동","02-722-5066","http://www.mokinmuseum.com","Y ","126.9836659000","37.5739201000"
"BE_IW10-0105","장소/위치|시설|민간시설|문화관/박물관/기념관","떡박물관","서울특별시 종로구 와룡동 164-2","서울특별시","종로구","종로1.2.3.4가동","02-741-5447","http://www.tkmuseum.or.kr","Y ","126.9906319000","37.5749057000"
"BE_IW10-0106","장소/위치|시설|민간시설|문화관/박물관/기념관","로봇박물관","서울특별시 종로구 동숭동 1-44 (동숭아트센터 대각선 맞은편건물 23F)","서울특별시","종로구","이화동","02-741-8861~2","http://robotmuseum.co.kr","Y ","127.0035867000","37.5829770000"
"BE_IW10-0959","장소/위치|종로여행|박물관투어|북촌박물관","한국미술박물관","서울특별시 종로구 원서동 152","서울특별시","종로구","가회동","02-766-6000","","Y ","126.9891180000","37.5791366000"
"BE_IW10-0960","장소/위치|종로여행|박물관투어|북촌박물관","고희동 가옥(등록문화재 제84호)","서울 종로구 원서동 16","서울특별시","종로구","가회동","02-2148-4165","","Y ","126.9889583000","37.5831391000"
"BE_IW10-0961","장소/위치|종로여행|박물관투어|북촌박물관","한상수자수박물관","서울시 종로구 가회동 11-32","서울특별시","종로구","가회동","","http://www.hansangsoo.com","Y ","126.9856526000","37.5827384000"
"BE_IW10-1006","대학로 박물관 / 갤러리|대학로 박물관","꼭두박물관","종로구 동숭길 122","서울특별시","종로구","이화동","02-766-3315","http://www.kokdumuseum.com/","Y ","127.0037278000","37.5837122000"
"BE_IW10-1007","대학로 박물관 / 갤러리|대학로 박물관","서울대학교병원 의학 박물관","종로구 대학로 103","서울특별시","종로구","이화동","02-2072-2635","http://medicalmuseum.org/","Y ","127.0004228000","37.5808572000"
"BE_IW10-1008","대학로 박물관 / 갤러리|대학로 박물관","한무숙문학관","종로구 혜화로 9길 20 ","서울특별시","종로구","혜화동","02-732-3093","http://www.hahnmoosook.com","Y ","126.9986652000","37.5878149000"
"BE_IW10-1009","대학로 박물관 / 갤러리|대학로 박물관","장면가옥","종로구 혜화로 5길 49 302호","서울특별시","종로구","혜화동","070-8239-1063","http://www.changmyun.com","Y ","126.9994549000","37.5875519000"
"BE_IW10-0962","장소/위치|종로여행|박물관투어|북촌박물관","북촌박물관","서울특별시 종로구 북촌로7길 4","서울특별시","종로구","가회동","02-766-8402","blog.naver.com/bukchon_art","Y ","126.9846114000","37.5800058000"
"BE_IW10-0963","장소/위치|종로여행|박물관투어|북촌박물관","아라리오뮤지엄 인 스페이스","서울특별시 종로구 율곡로 83","서울특별시","종로구","가회동","02-736-5700","http://www.arariomuseum.org/main.php","Y ","126.9883535000","37.5778587000"
"BE_IW10-0964","장소/위치|종로여행|박물관투어|북촌박물관","가회민화박물관","서울시 종로구 가회동 11-103","서울특별시","종로구","가회동","","","Y ","126.9856623000","37.5821369000"
"BE_IW10-0965","장소/위치|종로여행|박물관투어|북촌박물관","동림매듭박물관","서울시 종로구 가회동 11-7","서울특별시","종로구","가회동","02-3673-2778","","Y ","126.9856211000","37.5817921000"
"BE_IW10-1010","대학로 박물관 / 갤러리|대학로 갤러리","목금토갤러리","종로구 동숭동 1-75 ","서울특별시","종로구","이화동","02-764-0700","http://www.mokkumto.com","Y ","127.0035361000","37.5822908000"
"BE_IW10-1011","대학로 박물관 / 갤러리|대학로 갤러리","샘터갤러리","종로구 대학로 116","서울특별시","종로구","이화동","02-3675-3737","http://www.isamtoh.com/gallery/about.asp","Y ","127.0023440000","37.5815262000"
"BE_IW10-0966","장소/위치|종로여행|박물관투어|북촌박물관","명인박물관","서울시 종로구 재동 88","서울특별시","종로구","가회동","02-766-0272","","Y ","126.9860057000","37.5775225000"
"BE_IW10-0967","장소/위치|종로여행|박물관투어|부암동 박물관","환기미술관","서울시 종로구 부암동 210-8","서울특별시","종로구","부암동","02-391-7701","htp://www.whankimuseum.org","Y ","126.9664362000","37.5944071000"
"BE_IW10-0968","장소/위치|종로여행|박물관투어|부암동 박물관","자하미술관","서울시 종로구 부암동 362-21","서울특별시","종로구","부암동","02-395-3222","http://www.zahamuseum.com","Y ","126.9603349000","37.5893894000"
"BE_IW10-1012","대학로 박물관 / 갤러리|대학로 갤러리","아르코미술관","종로구 동숭길 3 한국문화예술진흥원","서울특별시","종로구","이화동","02-760-4850","http://www.arkoartcenter.or.kr","Y ","127.0032562000","37.5805023000"
"BE_IW10-1013","대학로 박물관 / 갤러리|대학로 갤러리","갤러리정미소","종로구 이화장길 66","서울특별시","종로구","이화동","02-743-5378","http://galleryjungmiso.byus.net/","Y ","127.0047277000","37.5782168000"
"BE_IW10-1014","대학로 박물관 / 갤러리|대학로 갤러리","갤러리이앙","종로구 대학로 146 ","서울특별시","종로구","혜화동","02-3672-0201","http://www..galleryiang.com","Y ","127.0020304000","37.5842657000"
"BE_IW10-0969","장소/위치|종로여행|박물관투어|부암동 박물관","유금와당박물관","서울시 종로구 부암동 302-5","서울특별시","종로구","부암동","02-394-3451","http://www.yoogeum.org","Y ","126.9626533000","37.5936708000"
"BE_IW10-0970","장소/위치|종로여행|박물관투어|부암동 박물관","서울미술관","서울특별시 종로구 부암동 201","서울특별시","종로구","부암동","02-395-0100","","Y ","126.9623571000","37.5950336000"
"BE_IW10-1015","대학로 박물관 / 갤러리|대학로 갤러리","동숭갤러리","종로구 창경궁로 34길 18-5 ","서울특별시","종로구","혜화동","02-1588-4965","http://www.dongsoong.kr","Y ","127.0008177000","37.5841313000"
"BE_IW10-1016","문화공간|문화공간","윤동주문학관","서울특별시 종로구 창의문로 119 ","서울특별시","종로구","청운효자동","02-2148-4175","http://www.yundongju.or.kr","Y ","126.9670686000","37.5920969000"
"BE_IW10-1017","문화공간|문화공간","박노수미술관","서울특별시 종로구 옥인1길 34","서울특별시","종로구","청운효자동","02-2148-4171","jfac.or.kr/","Y ","126.9668231000","37.5813277000"
"BE_IW10-0971","장소/위치|종로여행|박물관투어|부암동 박물관","쉼박물관","서울시 종로구 홍지동 36-20","서울특별시","종로구","부암동","02-396-9277","http://www.shuim.org","Y ","126.9556804000","37.5995016000"
"BE_IW10-0972","장소/위치|종로여행|박물관투어|이화동 박물관","꼭두박물관","서울시 종로구 동숭동 1-5 동숭아트센터","서울특별시","종로구","이화동","02-766-3315","http://www.kokdumuseum.com","Y ","127.0037106000","37.5836832000"
"BE_IW10-0973","장소/위치|종로여행|박물관투어|이화동 박물관","아르코 미술관","서울시 종로구 동숭동 1-130 아르코미술관","서울특별시","종로구","이화동","02-760-4850~3","http://www.arkoartcenter.or.kr","Y ","127.0028970000","37.5799333000"
"BE_IW10-0933","장소/위치|종로여행","숨은그림찾기의 시작 낙산공원길","","","","","","","Y ","",""
"BE_IW10-0934","장소/위치|종로여행","청계천의 밤은 낮보다 아름답다 야경즐기기","","","","","","","Y ","",""
"BE_IW10-0935","장소/위치|종로여행","이야기가 담겨 있는 청계천 18개 다리","","","","","","","Y ","",""
"BE_IW10-0936","장소/위치|종로여행","설레는 길 감고당길","","","","","","","Y ","",""
"BE_IW10-0974","장소/위치|종로여행|박물관투어|이화동 박물관","쇳대 박물관","서울시 종로구 동숭동 187-8","서울특별시","종로구","이화동","02-766-6494","http:// www.lockmuseum.co.kr","Y ","127.0046646000","37.5798116000"
"BE_IW10-0975","장소/위치|종로여행|박물관투어|이화동 박물관","의학박물관","서울시 종로구 연건동 28-2 서울대학교 병원 의학박물관","서울특별시","종로구","이화동","02-2072-2636","http://www.medicalmuseum.org","Y ","127.0006005000","37.5805685000"
